Tumor_Sample_Barcode,Chromosome,Start,End,Segment_Mean,NumProbes,LOH
ACH-000067,17,6482814,7627259,0.5968846260912025,467,1
ACH-000067,17,7630187,27935170,1.0783062676176356,2063,0
ACH-000067,17,27935616,33477494,0.9917421650737076,491,0
ACH-000067,17,33479659,39634911,0.9743830891750888,950,0
ACH-000067,17,39634912,76706066,1.118247861978119,4242,0
ACH-000067,17,76794249,81052572,1.0754750082585145,748,0
ACH-000067,18,158446,2784869,0.9487744075846124,160,0
ACH-000067,18,2847564,78005483,0.984943586202648,2373,0
ACH-000067,19,281135,18119456,0.8651055084599408,3847,0
ACH-000067,19,18119457,59083008,0.897185991666089,5244,0
ACH-000067,2,41355,68620629,0.7988164790301523,3415,0
ACH-000067,2,89441806,242815678,0.9751715892118742,8262,0
ACH-000067,20,68098,62905205,1.068326034778668,4264,0
ACH-000067,22,19753719,44395803,0.8717576352805058,2342,0
ACH-000067,3,367389,64672896,0.7873379917580662,4759,0
ACH-000067,3,65341800,89528904,1.3232649927756253,362,0
ACH-000067,3,93592836,135768455,0.753494559395771,2328,0
ACH-000067,3,135789067,197765790,1.3259937726088933,2925,0
ACH-000067,4,85371,190947379,0.9901438204624842,6818,0
ACH-000067,5,140170,175786763,1.0759216329896844,7059,0
ACH-000067,5,175793130,180632362,1.0654781442746164,632,0
ACH-000067,6,334861,70876129,1.0710902153977722,4415,0
ACH-000067,6,70877664,170893921,1.1640459428413994,4245,0
ACH-000067,7,192949,158937715,1.5863278863551007,7695,0
ACH-000067,8,190643,99266567,0.9411404871520626,3753,0
ACH-000067,8,99439955,145028191,0.9536765842114482,1789,0
ACH-000067,8,145049092,146279795,0.9133166250917852,358,0
ACH-000067,9,214256,21141821,1.0068550476228688,792,0
ACH-000067,9,21511863,21859676,1.0681585851564242e-09,8,0
ACH-000067,9,21861722,21862265,0.0070888730042126,1,0
ACH-000067,9,21930756,22447983,5.281105103728271e-09,9,0
ACH-000067,9,25677428,131784954,0.9696110194640308,4554,0
ACH-000067,9,131804330,141016701,0.9306450946082152,1513,0
ACH-000067,X,5810605,154775189,0.5137078411429541,4548,0
ACH-000075,1,10001,2853565,0.9653867962107218,2023,0
ACH-000075,1,6429919,17198119,1.0209463106426326,9460,0
ACH-000075,1,17275120,50447648,1.0191468881391514,31361,0
ACH-000075,1,51379564,51455563,1.888811661628447e-09,75,0
ACH-000075,1,51455564,78314586,1.0706789919261972,25588,0
ACH-000075,1,78314587,84711120,0.5547647399255599,5803,0
ACH-000075,1,84717121,98233272,0.5385506724399455,13175,0
ACH-000075,1,149587657,152055971,1.1710786735947707,2055,0
ACH-000075,1,152055972,157226987,1.0381184028368478,4801,0
ACH-000075,1,158668186,164323352,1.0324071227685645,5196,0
ACH-000075,1,169124593,184624799,0.8485443672227503,14868,0
ACH-000075,1,184624800,198003024,0.7098597900963861,12171,0
ACH-000075,1,200014781,202407166,0.8595139737740668,2328,0
ACH-000075,1,223108468,227905673,1.0062515461544024,4487,0
ACH-000075,1,227905674,228846943,0.8181872723076605,669,0
ACH-000075,1,228854944,231152847,0.8226319440031684,2288,0
ACH-000075,1,231152848,236586865,1.0405916241181854,4964,0
ACH-000075,1,236586866,248716764,0.8696422874232177,10286,0
ACH-000075,10,411977,38791239,1.042669548938682,35209,0
ACH-000075,10,54445463,91206009,1.0618617901487308,32758,0
ACH-000075,10,91265560,135524454,1.034366172709825,41018,0
ACH-000075,11,179001,50303368,1.066182198900022,45233,0
ACH-000075,11,55458301,71768488,1.080434789634945,14220,0
ACH-000075,11,71768489,79755154,0.5208800185077912,7864,0
ACH-000075,11,80239466,86319924,0.5473459948435427,5381,0
ACH-000075,11,89831355,103915660,0.5444845433957208,12261,0
ACH-000075,11,106789894,134945520,0.5334233929945607,26001,0
ACH-000075,12,101187699,106158723,1.0555039663328,4879,0
ACH-000075,12,108483875,133840939,1.0137493574415846,20718,0
ACH-000075,13,19025139,33777677,0.5209988163567717,12017,0
ACH-000075,13,33777678,48234217,1.0901971092630247,13801,0
ACH-000075,13,48234218,62585606,0.5395883106610491,11842,0
ACH-000075,13,62585607,83508048,1.607361019173884,18659,0
ACH-000075,14,54005810,85302447,1.0576277970373702,30204,0
ACH-000075,15,23605152,102508790,1.0398857274486546,68081,0
ACH-000075,16,60001,4769665,0.5110835280829523,3600,0
ACH-000075,16,8857914,27367437,1.0102063391697402,12043,0
ACH-000075,16,27676181,34464590,1.0653902624516842,3787,0
ACH-000075,16,34757591,90291285,1.0353653914508505,38733,0
ACH-000075,18,325424,33539622,1.0548150056222505,27228,0
ACH-000075,19,89001,20595839,1.0201724174364353,18505,0
ACH-000075,19,28055533,44611237,0.995909118122416,15013,0
ACH-000075,19,44775238,48035855,1.03840411097662,3123,0
ACH-000075,19,50014998,59116604,0.9780207640377104,6488,0
ACH-000075,2,11001,42920363,1.038301189413401,36586,0
ACH-000075,2,43100073,56613361,1.0474591636756403,11372,0
ACH-000075,2,59418906,114247707,1.0544524214988231,43391,0
ACH-000075,2,114262708,231355523,1.078614998309673,106218,0
ACH-000075,20,6028250,26091700,0.5371887512079234,17686,0
ACH-000075,20,29501775,32728125,1.4783316899109349,3602,0
ACH-000075,20,32728126,38244002,1.511242311783047,5394,0
ACH-000075,20,38244003,41737361,1.5692573868180808,3266,0
ACH-000075,20,41737362,42919608,1.470852930713274,1142,0
ACH-000075,20,42919609,54511951,1.5165099881732074,10904,0
ACH-000075,4,1052152,9104094,0.9866019199736168,7210,0
ACH-000075,4,9104095,49275040,1.0663440568242093,37563,0
ACH-000075,5,11001,164968452,1.0791324885588127,145427,0
ACH-000075,5,164968453,180901070,1.0149446132834057,13538,0
ACH-000075,6,148001,43580081,0.515869837201406,37662,0
ACH-000075,6,43580082,43770081,1.565300883595086,190,0
ACH-000075,6,57628432,85793452,0.5466066814981579,22002,0
ACH-000075,6,85793453,100469364,1.0799608397104363,13220,0
ACH-000075,6,104221621,135908782,1.086380884601698,30224,0
ACH-000075,6,135908783,143343129,0.5411644595712611,6743,0
ACH-000075,6,143343130,160118461,1.0546198087587868,16239,0
ACH-000075,6,160192462,170906985,1.0170798864495527,8447,0
ACH-000075,7,34001,5190912,0.9754223942480618,3774,0
ACH-000075,7,5190913,62454148,1.067944001398198,46420,0
ACH-000075,7,78038783,121747336,1.0910324412171586,38028,0
ACH-000075,7,121747337,127158125,1.651028472281628,4834,0
ACH-000075,7,127158126,135378486,1.59049738512448,7429,0
ACH-000075,7,139139556,142333605,1.5484652424588887,2839,0
ACH-000075,8,613371,89084507,1.0633267564894784,75378,0
ACH-000075,8,89269509,135405959,1.0917700303362876,44053,0
ACH-000075,8,135405960,146300964,1.0293602661919323,9620,0
ACH-000075,9,10001,5724576,1.0822201436893075,3600,0
ACH-000075,9,5724577,20036642,0.5485492271864598,10571,0
ACH-000075,9,21459292,21841512,1.5193179895386072e-09,311,0
ACH-000075,9,21841513,21842512,0.0119197600150225,1,0
ACH-000075,9,21842513,21847512,1.0000858527265127e-09,5,0
ACH-000075,9,21847513,21850512,2.110669182568765e-05,3,0
ACH-000075,9,21850513,21870512,9.87106638106791e-10,20,0
ACH-000075,9,21951513,22015512,1.3202186230068496e-09,64,0
ACH-000075,9,24735386,32180208,0.5552979596080342,5780,0
ACH-000075,9,32180209,38989231,1.039805722407992,6493,0
ACH-000075,9,46144504,85943436,1.0740476501920044,16752,0
ACH-000075,9,85943437,100074775,1.0165498750810025,13283,0
ACH-000075,9,100074776,122044978,1.084127172064924,20166,0
ACH-000075,9,122044979,141110144,1.0199511098685003,17911,0
ACH-000078,1,861069,37283130,0.8202735419653975,4021,0
ACH-000078,1,37290951,152778206,1.5787918752589645,5856,0
ACH-000078,1,152784670,158048182,1.7435865742679575,1188,0
ACH-000078,1,158057292,196716695,1.543213853825293,2326,0
ACH-000078,1,196857028,249212814,1.6074980639601273,3522,0
ACH-000078,10,92744,135439266,0.9735763312296064,6885,0
ACH-000078,11,197487,134257805,0.9323793773722276,9457,0
ACH-000078,12,175798,31246002,0.9219503729558598,2324,0
ACH-000078,12,31246003,60173712,0.9765447080337402,2955,0
ACH-000078,12,62103934,106717676,0.8818199368669549,2096,0
ACH-000078,12,106729164,133779711,0.9472919304616751,2463,0
ACH-000078,13,19747750,115092008,1.2769481976724824,3231,0
ACH-000078,14,19553164,73989967,0.9157977972227416,3386,0
ACH-000078,14,74035692,106091621,0.9831244782538584,2130,0
ACH-000078,15,20169658,102463514,0.935620903735838,5814,0
ACH-000078,16,97177,90142568,0.9429446541821034,6610,0
ACH-000078,17,63390,29326461,0.9243665761805372,3779,0
ACH-000078,17,29482748,29483396,0.006421250516701,1,0
ACH-000078,17,29485775,29527833,9.854506768429068e-07,7,0
ACH-000078,17,29527834,29528302,0.0051539312211501,1,0
ACH-000078,17,29528303,29549199,5.557298230931467e-07,5,0
ACH-000078,17,29550209,29552520,0.0053026344075341,2,0
ACH-000078,17,29553200,29557629,1.0280182340631595e-09,6,0
ACH-000078,17,29557630,29558195,0.0176019368929145,1,0
ACH-000078,17,29558838,29560483,1.0017342688501542e-09,3,0
ACH-000078,17,29562376,29562862,0.0052290044018343,1,0
ACH-000078,17,29562863,29576389,3.6446456846417366e-06,2,0
ACH-000078,17,29579703,29585772,1.0256310571390102e-09,2,0
ACH-000078,17,29587134,29587785,0.0035748365616455,1,0
ACH-000078,17,29588476,29592609,9.896023655022763e-10,2,0
ACH-000078,17,29621774,29632879,0.0023163966004876,2,0
ACH-000078,17,29645068,29653522,1.0554605559997838e-07,3,0
ACH-000078,17,29654264,29662301,0.008197723240612,3,0
ACH-000078,17,29663098,29663571,1.0417498223277035e-09,1,0
ACH-000078,17,29663572,29666075,0.0002350739020418,5,0
ACH-000078,17,29667270,29676521,9.838994926759387e-10,3,0
ACH-000078,17,29676948,29679684,3.124331573387374e-06,2,0
ACH-000078,17,29683225,29683788,0.0039886410166351,1,0
ACH-000078,17,29683789,29759170,7.312455063628771e-09,8,0
ACH-000078,17,29847931,44249761,0.940007387460856,2201,0
ACH-000078,17,44407563,81052572,1.7489353978553832,3999,0
ACH-000078,18,158446,78005483,0.8089211571829434,2534,0
ACH-000078,19,281135,4333891,1.0931436515051258,953,0
ACH-000078,19,4333892,59083008,0.937008473791515,8138,0
ACH-000078,2,16081934,16086471,58.96639130539751,2,0
ACH-000078,2,16733951,97784512,1.2201174245740378,4253,0
ACH-000078,2,98164119,158444181,1.1386662923685362,2366,0
ACH-000078,2,158484831,242815678,1.2055303732542748,5599,0
ACH-000078,20,68098,25460094,1.1067389736081754,1337,0
ACH-000078,20,25460544,62905205,1.2684423929023887,2927,0
ACH-000078,3,367389,48488748,0.9195940266663905,2732,0
ACH-000078,3,48491190,53844577,1.0168451531843807,1510,0
ACH-000078,3,53844887,197765790,0.9107998758908986,6132,0
ACH-000078,4,85371,190947379,0.9068425559474071,6818,0
ACH-000078,5,140170,102343613,0.8381172548152593,3657,0
ACH-000078,5,102345202,180632362,0.785462334324231,4035,0
ACH-000078,6,334861,31170844,0.9699955272424382,1470,0
ACH-000078,6,31236693,31324798,2.1711930382573827,10,0
ACH-000078,6,31431193,170893921,1.0396853660604812,7180,0
ACH-000078,7,192949,158937715,1.238537027268671,7695,0
ACH-000078,8,190643,146279795,1.1482780293277102,5902,0
ACH-000078,9,214256,130160863,0.9225052329131704,4856,0
ACH-000078,9,130161933,141016701,1.003335429261467,2046,0
ACH-000078,X,7869777,134978740,0.4465773543526081,3610,0
ACH-000078,X,134983465,154775189,0.4616764346829404,917,0
ACH-000079,1,861069,249212814,0.999697833490774,17039,0
ACH-000079,10,92744,135440496,0.996662532914201,6894,0
ACH-000079,11,193459,134257805,0.9965223035137872,9507,0
ACH-000079,12,175798,133779711,0.9991851910529028,9707,0
ACH-000079,13,19747750,115092008,0.9883555267669478,3169,0
ACH-000079,14,19553164,106573250,1.0043478327201985,5546,0
ACH-000079,15,20169658,102463514,1.0003570345196455,5719,0
ACH-000079,16,97177,69985645,0.9995855838801168,5337,0
ACH-000079,16,70219535,90142568,0.9935117947208248,1375,0
ACH-000079,17,63390,81052572,1.0020065921631582,10085,0
ACH-000079,18,158446,78005483,0.9874071520160836,2523,0
ACH-000079,19,110426,17736011,1.0147743791101789,3813,0
ACH-000079,19,17741280,55336785,1.0044787194913378,4862,0
ACH-000079,2,41355,242815678,0.9970515482575834,12473,0
ACH-000079,20,68098,62905205,1.003757661768599,4339,0
ACH-000079,3,361207,109056616,0.9980762898392244,5625,0
ACH-000079,3,110830624,197765790,1.0027750457587228,4655,0
ACH-000079,4,59072,190947379,0.9985073828885266,6660,0
ACH-000079,5,140170,180632362,0.9985108434574094,7587,0
ACH-000079,6,334861,170893921,0.9922503010133292,8595,0
ACH-000079,7,192949,158935489,0.9984603203424076,7540,0
ACH-000079,8,190643,146279795,0.9987018854641668,5774,0
ACH-000079,9,214256,141016701,0.9985212252360184,6917,0
ACH-000079,X,2699854,154775189,0.939309170859036,5135,0
ACH-000082,1,10001,16866119,0.9320659861262774,14523,0
ACH-000082,1,17279120,21001691,0.9438601375053992,3651,0
ACH-000082,1,21978011,39209938,0.9031621928335876,16225,0
ACH-000082,1,39209939,46864885,1.3308057455852746,7206,0
ACH-000082,1,50877649,55465987,1.3413316556882493,4334,0
ACH-000082,1,59058901,66977044,1.4171406975294882,7672,0
ACH-000082,1,70411917,89473976,1.4977989672270418,17496,0
ACH-000082,1,111145688,119460263,1.3989709452761918,7995,0
ACH-000082,1,175110688,177078137,1.6389853965471597,1586,0
ACH-000082,1,187522823,198385216,1.4996460161025005,9769,0
ACH-000082,1,206683526,213002040,1.0081001703253427,6160,1
ACH-000082,1,213013187,236234221,1.067422997896049,21874,1
ACH-000082,1,236262866,248740764,0.540595721897125,10618,1
ACH-000082,10,411977,20849455,0.9480571932325776,17987,0
ACH-000082,10,42817720,44123817,0.9749397702292826,1231,1
ACH-000082,10,46923409,69506882,0.9909807924804966,17189,0
ACH-000082,10,69506883,77156961,0.9037608704252847,7437,0
ACH-000082,10,77156962,89445344,1.006611510421515,10828,0
ACH-000082,10,89445345,106438458,0.9362423950848592,16117,0
ACH-000082,10,111549220,112917993,1.3671229545174484,1353,0
ACH-000082,10,114226995,117223042,0.9725153994656645,2955,1
ACH-000082,10,117232043,128025206,0.997375728475176,10560,1
ACH-000082,11,179001,4160196,0.8869717127335515,2962,0
ACH-000082,11,4160197,50403368,0.9973888637969792,42351,0
ACH-000082,11,56514795,58458251,1.947908620658741,1865,0
ACH-000082,11,58868516,63163770,1.870903309090148,4071,0
ACH-000082,11,63222771,68591019,1.8007501194644118,3811,0
ACH-000082,11,68591020,69817406,1.9316517235897903,1127,0
ACH-000082,11,71567489,75871522,1.7675242394719677,4256,0
ACH-000082,11,75871523,78899836,0.9635249967579864,2969,0
ACH-000082,11,85879894,86267562,0.9986028989923732,374,0
ACH-000082,11,90520893,101993962,1.1041154247319136,10158,0
ACH-000082,11,105378811,108250334,0.6027476390729971,2600,1
ACH-000082,11,111310984,112089981,1.4544603825553188,779,1
ACH-000082,11,117305013,124167996,0.961117019376748,6814,0
ACH-000082,11,124565997,130251482,0.9481222526386708,5578,0
ACH-000082,12,3762179,4655163,1.8476275967374185,850,1
ACH-000082,12,7824906,23806762,1.4547769777128634,13914,0
ACH-000082,12,24095763,27376177,1.4439301963782938,2874,1
ACH-000082,12,27376178,34573837,1.0142997032633092,6584,1
ACH-000082,12,45838838,57943258,0.9037589911093412,11508,0
ACH-000082,12,58051259,58150258,12.622029541663004,99,0
ACH-000082,12,68981209,69431208,2.054515194172534,449,0
ACH-000082,12,96985579,112064457,0.981994602533981,14438,0
ACH-000082,12,112064458,112973634,1.3432771520943827,757,1
ACH-000082,12,112973635,115528753,1.0547199614383584,2108,1
ACH-000082,12,118178329,125882906,0.9613282265699666,7341,1
ACH-000082,12,126805356,133832939,1.064732486811138,3675,0
ACH-000082,14,36956368,39475381,1.010941839547099,2378,0
ACH-000082,14,62604502,73525972,0.9226376048129584,10345,1
ACH-000082,14,78250904,88443319,0.995022462647889,9880,0
ACH-000082,14,88443320,105694150,1.3800695740004252,16314,0
ACH-000082,15,31129381,35531563,0.9487467870938252,3042,1
ACH-000082,15,35535564,58721512,0.9409050186695348,22184,1
ACH-000082,15,58942322,77730209,0.8976481689502921,18295,1
ACH-000082,15,86875055,91644979,1.3942941941621902,4296,1
ACH-000082,15,98365407,101280269,5.334351897507305,2171,1
ACH-000082,16,60001,5109910,0.886963720344316,3939,0
ACH-000082,16,5109911,28354606,0.9941241931443372,15105,0
ACH-000082,16,28429607,32498540,0.9061557832637102,2142,1
ACH-000082,16,46859938,50962047,1.9918265200012253,4003,1
ACH-000082,16,55351301,57801581,1.8787824209178936,2353,1
ACH-000082,16,65162965,74468443,0.9752919134984358,8354,1
ACH-000082,16,78950492,90291285,0.997333558348077,7704,0
ACH-000082,17,1673381,7585684,0.917733387821133,5136,1
ACH-000082,17,7585685,8833521,2.59699817466659,1221,1
ACH-000082,17,9610194,13087361,1.0184576565609538,3254,1
ACH-000082,17,15879218,16568797,5.579782937513478,689,0
ACH-000082,17,16568798,17634758,4.437508859953332,882,0
ACH-000082,17,25267941,34491071,0.9826584769583422,7756,1
ACH-000082,17,34759262,39532059,0.9748093540395274,4202,1
ACH-000082,17,40115116,40611115,0.9811556989175724,496,0
ACH-000082,17,40611116,42581313,1.3906178372519895,1739,0
ACH-000082,17,42581314,45981876,0.9075858364672272,2047,1
ACH-000082,17,46296873,55773362,0.950367232665974,8636,1
ACH-000082,17,55773363,56711844,1.2952387025179923,937,0
ACH-000082,17,56711845,67545235,0.9243678576255976,10411,1
ACH-000082,17,68110578,74364631,0.9648409200103448,5231,0
ACH-000082,17,74364632,76216678,0.905782141219054,1601,0
ACH-000082,17,76720560,81155441,0.9168896389636478,3798,0
ACH-000082,18,325424,5332667,1.465256259023261,3674,0
ACH-000082,18,38973851,39621850,2.5655070676880856,641,0
ACH-000082,18,39711561,48536978,1.0100705052976715,8456,1
ACH-000082,18,48538979,49199059,0.9449710258164185,659,0
ACH-000082,18,52829340,57652998,1.4837571685001043,4648,1
ACH-000082,18,58313246,68387580,1.4234847131371575,8385,0
ACH-000082,19,89001,3515468,0.8456021793142556,2806,0
ACH-000082,19,3515469,10646501,1.3401727705058273,6279,0
ACH-000082,19,10646502,12738066,1.39190041912619,1941,0
ACH-000082,19,12738067,13589066,1.6364516753243783,850,0
ACH-000082,19,13589067,20178842,1.3517075034396544,6287,0
ACH-000082,19,29562152,30381330,1.9310881209513528,802,0
ACH-000082,19,30381331,35666908,0.9738881533953128,5148,0
ACH-000082,19,35666909,59116604,0.8953396609431836,19166,0
ACH-000082,2,10737683,16934690,1.467467955362343,5837,1
ACH-000082,2,23928871,40848896,0.9766008914543932,14144,0
ACH-000082,2,40857897,72592709,0.9908255662464478,28227,1
ACH-000082,2,98626382,99390169,1.6474686361012452,754,0
ACH-000082,2,111746516,114531339,1.4059458206808566,1978,0
ACH-000082,2,122613035,128812456,1.5445911389234914,4545,0
ACH-000082,2,131873383,139139639,1.0198790008415377,5334,1
ACH-000082,2,154520071,160641055,1.4944897476325418,5920,0
ACH-000082,2,167562893,183113379,0.9598188155977933,15229,1
ACH-000082,2,190192992,199204400,0.9442534140454548,7748,1
ACH-000082,2,199720401,230140969,0.9838777689061624,29417,1
ACH-000082,20,5380628,26274700,1.576459383111491,18197,0
ACH-000082,20,30018619,30314618,5.07562681831873,296,0
ACH-000082,20,30904619,39907439,0.9434238642906526,8775,0
ACH-000082,20,39907440,43701524,1.00193089037612,3590,0
ACH-000082,20,43701525,51117612,1.863594528728556,6966,0
ACH-000082,21,33470381,45621260,0.9378479839835168,10855,0
ACH-000082,22,16865731,22307128,0.957759277006632,4214,1
ACH-000082,22,22307129,30449631,1.4033666662247586,5786,1
ACH-000082,3,27204773,31972706,1.900223348435773,4561,0
ACH-000082,3,31972707,41397772,2.350645527574133,9021,0
ACH-000082,3,45776245,53994233,0.9078186298261176,8018,0
ACH-000082,3,63564942,77493869,1.0217972796915151,12837,1
ACH-000082,3,77667052,90307512,1.0019788110265178,11783,1
ACH-000082,3,116746746,124933586,0.9698019098651692,7898,1
ACH-000082,3,126567775,130488329,0.959788212483212,3587,1
ACH-000082,3,130488330,137447137,1.950601403617904,6656,0
ACH-000082,3,138070857,138630856,1.4058113423340115,558,0
ACH-000082,3,138630857,139408681,1.5012018778473086,706,0
ACH-000082,3,141376982,142210223,1.3130683356853623,547,0
ACH-000082,3,142210224,143940753,0.9344322682451982,1377,1
ACH-000082,3,145664223,150285239,0.9849067205056244,3667,1
ACH-000082,3,158465718,172056420,0.973751128326836,11506,1
ACH-000082,3,178583233,179083374,1.4318476533793834,483,0
ACH-000082,3,179083375,182400890,1.0275759285952135,3280,0
ACH-000082,3,182400891,188730764,0.9024913440236904,5334,0
ACH-000082,3,189334122,191065062,0.9437011720330946,1664,1
ACH-000082,4,1052152,3756191,1.3248683421459626,2458,0
ACH-000082,4,37151797,49093040,1.4282405655280168,10839,0
ACH-000082,4,65169556,88605461,1.0703755004547844,21395,1
ACH-000082,4,98039764,112235260,0.9876830111921526,13715,1
ACH-000082,4,142502696,144280707,1.4817643199986354,1752,0
ACH-000082,4,144280708,150598566,1.5315144723134424,5800,0
ACH-000082,4,150598567,181528623,0.9650054531213575,27986,1
ACH-000082,4,185270155,191038673,0.5073305699804442,2549,0
ACH-000082,5,11001,17527989,1.0158053659045152,13714,0
ACH-000082,5,21220525,35996087,0.9713923298866995,13085,0
ACH-000082,5,37053125,39354638,1.01028616759471,2072,0
ACH-000082,5,49440392,63204596,0.9778682456558568,12520,0
ACH-000082,5,64554702,114324906,0.949239473225252,43718,0
ACH-000082,5,114334907,180901070,0.9662751735810396,61568,0
ACH-000082,6,148001,2491295,0.4974915753473294,1408,0
ACH-000082,6,5391037,45308181,0.9125294343505548,35289,0
ACH-000082,6,62296883,74614355,0.9490210547533484,11134,1
ACH-000082,6,81756146,106270361,0.9699087980132184,22440,0
ACH-000082,6,106270362,110573419,0.8648602882345794,4392,0
ACH-000082,6,110573420,122317177,0.9488848975890392,10783,0
ACH-000082,6,128158496,143734129,0.9145151657239236,14709,1
ACH-000082,6,143734130,157699979,0.4758758015725399,13560,1
ACH-000082,6,157702980,170906985,0.4895574240693443,10807,0
ACH-000082,7,2491124,3264091,4.655890085348572,765,0
ACH-000082,7,5177913,6114475,1.8660478747442284,657,0
ACH-000082,7,6238669,6549668,0.5094805584650896,311,1
ACH-000082,7,12960744,19896946,0.5217798005932278,4911,1
ACH-000082,7,37835302,52517009,0.5084423120290434,13728,0
ACH-000082,7,54264971,55740270,1.8855886765916845,1364,0
ACH-000082,7,65288619,110782945,0.9769841079568924,38456,1
ACH-000082,7,111487511,141557554,0.959228879677919,27431,1
ACH-000082,7,141557555,149863012,0.4977412984575817,6725,1
ACH-000082,7,149939959,152104909,0.4532490810309407,1978,0
ACH-000082,8,21117975,30052029,0.964074806159772,8533,0
ACH-000082,8,37995861,39049144,3.7389288042023305,984,1
ACH-000082,8,49272058,59447323,1.5040442367550644,9260,0
ACH-000082,8,68716957,68891956,1.409549360490661,175,0
ACH-000082,8,68891957,72161620,0.9887639163218866,3236,1
ACH-000082,8,72980401,77645982,0.971380210240922,4489,0
ACH-000082,8,90140746,94983819,0.9904149521598028,4704,0
ACH-000082,8,114785635,118233007,4.008043037600357,3094,0
ACH-000082,8,126092035,133222272,3.907578889868768,6862,1
ACH-000082,8,140270948,141635855,2.0447195793117703,1358,1
ACH-000082,8,142159676,146300964,1.3593161147526662,3700,0
ACH-000082,9,10001,27743584,0.539106421773168,21176,0
ACH-000082,9,35507336,38973231,1.875478858260018,3265,0
ACH-000082,9,76777519,103186445,0.9113404447653026,25231,0
ACH-000082,9,103186446,117763942,0.9429812564604744,13172,0
ACH-000082,9,123346691,137254938,0.8667428888092666,13410,0
ACH-000082,9,137254939,137608938,1.2862873773301515,351,1
ACH-000082,9,137608939,141110144,0.8471586042571545,2867,0
ACH-000082,X,366736,15959191,0.5180312372267232,7055,0
ACH-000082,X,17896049,32110378,0.5483982984896103,6185,0
ACH-000082,X,34030681,46201646,0.5251094266651949,5722,0
ACH-000082,X,46201647,57806594,1.001583013511186,4970,0
ACH-000082,X,61932688,65422457,1.087780146525714,1618,0
ACH-000082,X,65423458,117390694,0.5569933467960887,18355,0
ACH-000082,X,117391695,124014799,0.5013694513669567,2859,0
ACH-000082,X,124815326,135440187,0.5102290689061936,4381,0
ACH-000082,X,148763041,152914795,1.0260449959776945,2401,0
ACH-000083,1,861069,14076234,1.003197737803745,1537,0
ACH-000083,1,14104660,161519886,1.0054044641866855,10243,0
ACH-000083,1,161569155,249212814,0.991355908424996,5255,0
ACH-000083,10,92744,135440496,0.9973245715022944,6894,0
ACH-000083,11,193459,65648009,1.0042691696227606,5101,0
ACH-000083,11,65649393,134257805,0.9928977088708912,4405,0
ACH-000083,12,175798,133779711,0.9991623360951593,9707,0
ACH-000083,13,19747750,34540512,0.9811937844338942,837,0
ACH-000083,13,35614819,115092008,0.9870431085082992,2330,0
ACH-000083,14,23239273,56117607,1.0073080857960437,1777,0
ACH-000083,14,56120040,96129253,0.9875899086620656,2414,0
ACH-000083,14,96129529,106322572,1.007330428852143,848,0
ACH-000083,15,20169658,102463514,0.999381903815137,5719,0
ACH-000083,16,97177,50830671,1.000386157519198,3803,0
ACH-000083,16,51170770,90142568,1.0059070498095333,2923,0
ACH-000083,17,63390,81052572,1.0258956548058975,10085,0
ACH-000083,18,158446,78005483,0.9868125714432002,2523,0
ACH-000083,19,110426,59083008,1.0114521007996864,9261,0
ACH-000083,2,8822043,242815678,0.9902385365172668,12321,0
ACH-000083,20,68098,62905205,1.009071917266098,4339,0
ACH-000083,22,29105741,29106299,0.0287422337938875,1,0
ACH-000083,22,29107644,33198360,1.0050658310984113,617,0
ACH-000083,22,33245186,51237822,1.00107703715981,1854,0
ACH-000083,3,361207,17053904,0.9873448718983096,1019,0
ACH-000083,3,17084113,100329067,0.993908536257668,4245,0
ACH-000083,3,100447303,197765790,0.9925942483606988,4998,0
ACH-000083,4,59072,57267286,0.9816032971141412,2228,0
ACH-000083,4,57268022,190947379,0.989504381077383,4431,0
ACH-000083,5,140170,88119855,0.9911614624754834,3071,0
ACH-000083,5,89689628,180632362,1.0041501424922044,4515,0
ACH-000083,6,334861,170893921,0.9897211404217237,8595,0
ACH-000083,7,192949,158935489,0.9988389598546452,7540,0
ACH-000083,8,190643,70982347,0.9913126185703696,2784,0
ACH-000083,8,71015575,146279795,0.987730250390722,2989,0
ACH-000083,9,214256,141016701,0.996800018327204,6917,0
ACH-000083,X,2699854,154775189,0.9578661657416804,5135,0
ACH-000085,1,861069,13645344,1.1082643170515492,1512,0
ACH-000085,1,14104660,249212814,1.12656690854508,15501,0
ACH-000085,11,193459,62571702,1.0961277884837726,4211,0
ACH-000085,11,62572548,65648009,1.367632867760939,890,0
ACH-000085,11,65649393,134257805,1.3890225299236294,4405,0
ACH-000085,12,175798,6619099,1.2355368158974225,564,0
ACH-000085,12,6619100,40442264,1.5480037860752884,1921,0
ACH-000085,12,43768931,53692186,0.7632354040403263,1389,1
ACH-000085,12,53692800,69784348,1.4951621988525006,1625,0
ACH-000085,12,69962558,105509758,0.7574633550777501,1581,1
ACH-000085,12,105511971,133779711,1.4609724772807369,2504,0
ACH-000085,13,19747750,30858166,0.7580395359559824,593,1
ACH-000085,13,31035241,34540512,1.124439469138179,244,0
ACH-000085,13,35516707,115092008,1.137213397023521,2331,0
ACH-000085,14,19553164,106109910,0.8064706861982168,5484,0
ACH-000085,15,27571705,102463514,1.1673741281046697,5537,0
ACH-000085,16,97177,51171715,1.0517144113457253,3805,0
ACH-000085,16,51172346,82132293,1.1095956216043177,2266,0
